dataset	method	trial	mse	r2	time
uball5d	ep-lex-static	15	0.0039400566228	0.889839375	121193.42499685287
uball5d	ep-lex-static	17	0.00311099643161	0.912929835043	121195.20367836952
uball5d	ep-lex-static	45	0.00376603502121	0.874593860079	121213.38690567017
uball5d	ep-lex-static	41	0.00149684162829	0.961056545944	121219.66521668434
uball5d	ep-lex-static	8	0.00532489278942	0.841958387992	121232.74932599068
uball5d	ep-lex-static	25	0.00302821732779	0.911335710787	121233.83454942703
uball5d	ep-lex-static	36	0.00445260335003	0.864292167047	121238.50369930267
uball5d	ep-lex-static	34	0.00534094056088	0.816077025958	121240.12569379807
uball5d	ep-lex-static	47	0.00410215274492	0.865725403878	121255.81840348244
uball5d	ep-lex-static	13	0.00411783291128	0.877849672373	121273.65024662018
uball5d	ep-lex-static	24	0.00382488039943	0.886529255378	121274.24532747269
uball5d	ep-lex-static	48	0.00618882723433	0.793241528994	121277.93061304092
uball5d	ep-lex-static	30	0.00420765646292	0.871800216336	121288.92654800415
uball5d	ep-lex-static	6	0.00398753734931	0.887807644317	121292.84900641441
uball5d	ep-lex-static	20	0.00587353184391	0.808535269476	121294.46556520462
uball5d	ep-lex-static	38	0.00385493872119	0.882204650702	121297.7933049202
uball5d	ep-lex-static	4	0.0051915547018	0.834683301082	121304.43883180618
uball5d	ep-lex-static	49	0.00423173028462	0.872998711845	121304.7680747509
uball5d	ep-lex-static	27	0.00247319125231	0.924740382343	121316.23103809357
uball5d	ep-lex-static	23	0.00375237587579	0.887377710268	121319.13804292679
uball5d	ep-lex-static	22	0.00187691299982	0.94741387635	121335.55421710014
uball5d	ep-lex-static	18	0.00494367198024	0.849329104678	121352.38259220123
uball5d	ep-lex-static	11	0.00399723296755	0.891760805896	121360.55001139641
yacht	ep-lex-static	40	4.54578735614	0.984099673488	85975.18487930298
yacht	ep-lex-static	46	2.00708670372	0.992266123703	107387.93933081627
yacht	ep-lex-static	39	1.38184061895	0.993203134816	108849.02529025078
yacht	ep-lex-static	15	3.75357064892	0.986943590039	111354.87562298775
yacht	ep-lex-static	45	1.8611923538	0.992594659638	117636.43732070923
yacht	ep-lex-static	11	0.883294713631	0.995416213807	118137.70276761055
yacht	ep-lex-static	6	0.644635226285	0.995520945832	118147.24540710449
yacht	ep-lex-static	28	2.03406959488	0.991271463886	118745.69013094902
yacht	ep-lex-static	13	1.3138996668	0.993564628476	118871.84569716454
yacht	ep-lex-static	47	2.12374547281	0.992874533772	119103.20534229279
yacht	ep-lex-static	22	2.55038051365	0.987584210116	119178.03874182701
yacht	ep-lex-static	27	1.42823605012	0.992824032476	119227.58901262283
yacht	ep-lex-static	34	1.48828893333	0.994095047931	119228.3654897213
yacht	ep-lex-static	36	2.11967292465	0.991847713596	119237.42831611633
yacht	ep-lex-static	48	1.91929932503	0.993263185194	119249.60541749
yacht	ep-lex-static	14	4.60114931202	0.978270374571	119259.37128949165
yacht	ep-lex-static	0	4.18402921806	0.975959527502	119279.393222332
yacht	ep-lex-static	23	2.44658844995	0.989677703861	119327.71942591667
yacht	ep-lex-static	2	1.91242448031	0.991554003157	119328.4319999218
yacht	ep-lex-static	35	3.15022190335	0.986493264976	119369.22894954681
yacht	ep-lex-static	18	1.12720928214	0.995569583746	119373.7315826416
yacht	ep-lex-static	29	1.43070703585	0.993783627728	119419.3000869751
yacht	ep-lex-static	24	1.65019182153	0.992929555541	119460.64662075043
yacht	ep-lex-static	4	3.70179769218	0.982900673137	119477.51583743095
yacht	ep-lex-static	21	1.54182019069	0.993915329562	119494.61080813408
yacht	ep-lex-static	16	0.969573138086	0.995736668124	119508.4285838604
yacht	ep-lex-static	44	1.14871741068	0.995233576066	119513.87731313705
yacht	ep-lex-static	38	1.9013381564	0.991801710852	119522.92814421654
yacht	ep-lex-static	19	2.93942063226	0.987710558396	119526.99929308891
yacht	ep-lex-static	10	1.65271781975	0.993528324365	119531.1598918438
yacht	ep-lex-static	12	1.62641850657	0.992931220015	119534.07313656807
yacht	ep-lex-static	43	1.85841666743	0.993756878605	119534.91888356209
yacht	ep-lex-static	17	1.49356472581	0.994140923969	119546.59172224998
yacht	ep-lex-static	5	1.69881344538	0.991519575496	119553.81810426712
yacht	ep-lex-static	9	0.944270845008	0.995990899552	119562.0915927887
yacht	ep-lex-static	8	2.03988389436	0.989489080614	119562.4933040142
yacht	ep-lex-static	32	3.48554499226	0.984566828098	119589.54423570633
yacht	ep-lex-static	30	1.51765077075	0.99382513961	119591.83900427818
yacht	ep-lex-static	42	1.55994162617	0.991461573818	119596.0059568882
yacht	ep-lex-static	25	1.70047421394	0.992326916547	119599.89585518837
yacht	ep-lex-static	7	1.28886149629	0.99471110387	119619.51440930367
yacht	ep-lex-static	33	2.51988069915	0.989124319605	119626.82857441902
yacht	ep-lex-static	37	1.72214852144	0.978864396505	119628.86613178253
yacht	ep-lex-static	1	2.58476753999	0.986047666337	119629.23982858658
yacht	ep-lex-static	49	1.37131876708	0.993240658088	119638.80676960945
yacht	ep-lex-static	26	1.41428978932	0.994163270058	119650.72046995163
yacht	ep-lex-static	20	1.10124185529	0.995318899044	119656.00947237015
yacht	ep-lex-static	41	1.2228464566	0.99405054861	119658.85813117027
yacht	ep-lex-static	3	1.52265216714	0.993856899779	119661.16755652428
yacht	ep-lex-static	31	1.49467170616	0.994765863859	119670.84887266159
airfoil	lasso	0	22.2758505102	0.0854746289081	0.016962528228759766
airfoil	lasso	1	24.365621263	0.0260211977599	0.0053408145904541016
airfoil	lasso	2	24.6136474891	0.0419621974361	0.005347728729248047
airfoil	lasso	3	22.5244578269	0.0529099037161	0.005295515060424805
airfoil	lasso	4	21.9926895985	0.098756656873	0.005429267883300781
airfoil	lasso	5	24.0169061044	0.0279979883826	0.005349397659301758
airfoil	lasso	6	23.9142512012	0.00459195134851	0.00534510612487793
airfoil	lasso	7	24.0589189851	0.145519222282	0.005339384078979492
airfoil	lasso	8	23.874314777	0.0248985291056	0.0053119659423828125
airfoil	lasso	9	22.0889839638	0.0910261458022	0.00531315803527832
airfoil	lasso	10	23.8118092631	0.0425745265518	0.00532078742980957
airfoil	lasso	11	24.9590748468	-0.0466100275771	0.0053021907806396484
airfoil	lasso	12	21.7281363458	0.00432481468252	0.005369901657104492
airfoil	lasso	13	22.8767271942	0.0354341675913	0.005357265472412109
airfoil	lasso	14	24.7319337028	-0.00431209138502	0.005359172821044922
airfoil	lasso	15	24.2653067279	0.0707841784893	0.005316734313964844
airfoil	lasso	16	21.8774179499	0.095438788807	0.005310535430908203
airfoil	lasso	17	23.6339464571	0.0421374065224	0.005299091339111328
airfoil	lasso	18	25.0686724956	-0.04480253884	0.005308628082275391
airfoil	lasso	19	24.2636434092	-0.0324584486927	0.0053179264068603516
airfoil	lasso	20	25.1529701984	-0.00673131449066	0.005341529846191406
airfoil	lasso	21	21.1802671477	0.0921934623813	0.005316972732543945
airfoil	lasso	22	23.138237548	-0.0967485011737	0.005365610122680664
airfoil	lasso	23	23.7746321976	0.0121919741478	0.005377054214477539
airfoil	lasso	24	26.100776504	0.0836767682041	0.00536346435546875
airfoil	lasso	25	26.8204306084	-0.166475065397	0.005377531051635742
airfoil	lasso	26	21.6199309672	0.123324617999	0.00533604621887207
airfoil	lasso	27	21.6925707712	0.11977570596	0.005329608917236328
airfoil	lasso	28	24.8054927158	0.0894281300964	0.00535893440246582
airfoil	lasso	29	23.3794153949	0.199635309166	0.005315542221069336
airfoil	lasso	30	25.3016159486	0.00183092365854	0.005323886871337891
airfoil	lasso	31	22.635658322	0.0653556291431	0.005321979522705078
airfoil	lasso	32	24.6939470695	0.0695859827996	0.0053730010986328125
airfoil	lasso	33	21.9123735527	-0.046614769093	0.005331516265869141
airfoil	lasso	34	24.0673916734	0.0918441373314	0.0053081512451171875
airfoil	lasso	35	23.6847573848	-0.00810185410469	0.005358219146728516
airfoil	lasso	36	22.2377497225	0.0682618200213	0.005333662033081055
airfoil	lasso	37	24.7507612531	0.0555769948408	0.005334138870239258
airfoil	lasso	38	23.1951902607	0.0491830459714	0.005315542221069336
airfoil	lasso	39	25.4765047411	0.013654547003	0.005366086959838867
